mission_days,total_delta_v_m_s
188.8407709028717,727.2397333980352
182.5764920441849,769.6213118540771
182.15735444173953,772.828458972754
182.56509243126018,770.0885910328326
183.55342752248742,763.4424209620885
182.59241327237694,769.9389026776092
183.55342752248742,763.5181135869083
182.54733732128724,770.3310307989035
182.7238939407431,769.1518814373399
182.69161304778265,769.4213623447267
182.20168423039019,772.7773877930429
182.27652272089924,772.3113452261465
183.55342752248742,763.8414608223609
182.28902518121018,772.4733340178009
182.72394357449545,769.5715462303766
183.55342752248742,764.0804054149546
182.73529292220297,769.6516400073385
182.72213944685706,769.8886477381313
196.81642119371867,674.62565395018
183.55342752248742,764.3332807814805
183.85786998335834,762.278609830196
183.55342752248742,764.4291697286711
183.55342752248742,764.4403797390113
182.74111699603117,769.9631759139817
182.24354667188405,773.3550577618281
182.7216034890152,770.315345848112
196.81642119371867,675.0469005255089
196.81642119371867,675.2089564858139
183.55342752248742,764.9066606545059
182.29288074312413,773.4600827843834
196.81642119371867,675.2821242290607
183.5175461636806,765.3277425610995
182.32585605735346,773.4712927947236
182.73300273871413,770.7340185793439
183.55342752248742,765.1920210328962
181.70199595541317,777.7326224436882
183.8648700435342,763.1957500077051
182.26364182971392,774.1620691227382
183.5498766903934,765.4779264467494
196.81642119371867,676.0298679969351
183.55342752248742,765.7064400220967
188.8407709028717,730.0507584853805
196.81642119371867,676.2091163681844
196.81642119371867,676.2628504900438
182.98824324645233,769.8338136892887
183.59220841550854,765.8053905984943
196.81642119371867,676.4173007541292
182.96300949725787,770.1326072431145
182.30481566926326,774.737353077809
196.81642119371867,676.7465781154884
183.0173979333121,770.0623883308845
182.348767051956,774.6779022865184
182.99216418411766,770.3611818847103
183.55342752248742,766.7672248463838
196.81642119371867,677.1516786125896
183.55342752248742,766.8349152043662
196.81642119371867,677.4811086412226
182.98590320148895,770.9857221280358
182.9606694522945,771.2845156818616
183.51717481896995,767.5233904094249
196.81642119371867,677.6354062380343
182.6548518363275,773.4497097506868
182.7010982757537,773.236923696534
183.8407709028717,765.53454385091
182.99730225383877,771.54483372091
182.74869248788244,773.2749773364468
183.55845104044977,767.8032390615217
182.97206850464437,771.8436272747358
182.81987905275682,772.9554883039855
182.79464530356236,773.2542818578113
183.55342752248742,768.2655184634882
196.81642119371867,678.7309353379488
182.68916290529722,774.2642610303981
182.8490337396166,773.1840629455811
182.72232464726181,774.1022095027341
182.82379999042217,773.4828564994069
182.47446380086575,776.134012886451
182.29036002496753,777.4866572421994
188.8648700435342,733.0745970181479
183.55342752248742,769.0401727336208
188.66454911149097,734.5015892951569
182.4174087378739,776.7353224429455
182.74790446023397,774.5125744642808
182.81753900779344,774.1073967427326
182.792305258599,774.4061902965584
183.5897583018858,769.1642484074767
188.32912941660095,737.1701879865623
182.77021880822966,774.9300029912062
185.8476934779219,754.1544344693611
182.77784698083528,774.9210733579154
182.4479351369483,777.2026078363501
182.8289380601433,774.6665083356066
182.80370431094883,774.9653018894325
182.71874928139982,775.5715027749235
182.53399048499463,776.8476192792031
196.81642119371867,680.3087648288858
183.8407709028717,768.1522491014002
185.8476934779219,754.720175737658
182.91310110172196,774.6071424823738
182.51389533393075,777.7063595306187
196.81642119371867,681.0254749474393
182.75273764866412,776.2213548550615
182.284054411789,779.4958378988
188.8648700435342,735.1133575847441
182.7405098474143,776.7148752328894
184.050072387363,767.9642593057599
182.7463524584883,776.7834052077993
182.71527609821985,777.0136687867152
183.54468239729778,771.4778829912963
189.90477354337304,728.491708645761
184.10914028854262,767.7261917718657
184.0341511761427,768.3247440900855
182.71998462302233,777.3512109119545
182.7577514350037,777.1537254652184
184.07922720918145,768.2267250187456
196.81642119371867,682.1783192124147
182.7164091969347,777.5047430387112
182.28790997370297,780.4825866653827
196.81642119371867,682.3119377368682
182.3208852879323,780.4937966757228
182.72780844168915,777.7939774573637
182.73138357443062,777.7754210112088
184.00778333552205,769.1519762563728
184.02597260480593,769.0868937910395
196.81642119371867,682.6620468378594
183.55342752248742,772.5642851226578
183.17370706674603,775.2538910185256
183.55342752248742,772.7390170610431
184.05512742662438,769.3493595040254
183.8407709028717,770.9407104074057
182.42689396584495,780.5508837947527
182.29984489984204,781.7598569588082
183.88170819366752,771.0859339204566
184.04390000468936,770.2114178775028
188.32912941660095,741.2504252785081
183.86578698244716,771.4464187047821
184.01171543774723,770.4660550389058
182.48923164559272,780.8058121179938
196.81642119371867,683.9742539557043
182.46399842664562,781.0984746338279
183.91086301548594,771.3483996334423
188.8407709028717,738.0310961118431
196.81642119371867,684.1287042197897
182.41495859538844,781.5782211286169
184.03181112398653,770.6493612612062
186.97914536739432,750.7358468094208
183.98534760228125,771.0338607430608
183.8407709028717,772.0658149862285
183.55342752248742,774.0312730472177
196.81642119371867,684.4579815811489
184.04321020850182,770.8057872210607
182.748223996822,779.6455259494649
183.83941914182654,772.2736508710694
196.81642119371867,684.5861115638004
183.85760841111042,772.2085684057363
184.00544328852055,771.2171669653612
182.20025949095702,783.4479729846698
183.1752613580968,776.8631063536143
182.72299077787488,779.9381884652989
183.1500276089024,777.1618999074401
184.0477323315635,771.140172392121
184.0198002221323,771.3340523627826
184.05913143669386,771.1233780445925
182.48429053501945,781.7699301167555
184.01405548560422,771.515506165887
196.81642119371867,685.0161812175078
185.8476934779219,759.1919287172711
183.88676323292887,772.4710341187221
183.51369051900673,775.0209461587154
196.81642119371867,685.1142002888475
189.90477354337304,731.8842028880388
183.43627367662066,776.0324520846308
184.01810087633066,772.1060687182066
185.8476934779219,759.7468163374831
183.98768764498357,772.3427383321743
184.02363254900644,772.2628068774009
185.8476934779219,759.9544513306624
184.0350316541368,772.2460125298724
183.87553581099385,773.3330924921995
184.02077819780266,772.3590881627472
183.84335124405175,773.5877296536024
184.06600414189887,772.249275554999
185.8476934779219,760.2592591552761
188.8407709028717,740.0698566784394
183.86344693029105,773.7710358759028
183.81698340858574,774.1555353577576
196.81642119371867,686.3675959928232
185.8476934779219,760.5376994202599
183.51124041622012,776.3557993200835
196.81642119371867,686.4423388036093
183.8748460148063,773.9274618357573
182.57985980312648,782.7672005641615
183.83707909482504,774.338841580058
183.0068971644013,779.984780968311
182.55462658417937,783.0598630799957
182.98166341520687,780.2835745221369
183.879368137868,774.2618470068178
183.85143602843678,774.4557269774793
184.00265642697548,773.4538069759408
196.81642119371867,686.8518445296465
183.89076724299835,774.2450526592893
183.8407709028717,774.5832358364445
196.81642119371867,686.9551040807108
183.84569129190868,774.6371807805837
184.0499330069781,773.2632497062218
196.81642119371867,686.9633908727658
196.81642119371867,686.9711492362592
196.81642119371867,686.9893997066195
196.81642119371867,687.0531231520506
196.81642119371867,687.3355721550912
182.7458840033807,782.4585106500269
196.81642119371867,687.408739898338
196.81642119371867,687.434177023241
182.7206507844336,782.7511731658612
183.97628858635488,774.2810391422281
183.84973668263515,775.2277433329034
183.80472223417246,775.5518147343755
183.81932345128806,775.464412946871
183.8407709028717,775.3369334307762
182.94239925153002,781.4781340756376
185.8476934779219,761.8658379350217
196.81642119371867,687.735639012035
183.85526835531093,775.3844814920976
196.81642119371867,687.7920607473803
196.81642119371867,687.8017341284939
183.86666746044128,775.3676871445691
196.81642119371867,687.8353635276438
183.85241400410715,775.4807627774438
183.55442218754902,777.5804903253986
183.8407709028717,775.6499798565621
183.89763994820333,775.3709501696958
196.81642119371867,688.235383145804
196.81642119371867,688.2371503763521
196.81642119371867,688.2431415092974
192.72484798684863,715.9416367765011
196.81642119371867,688.29092116652
185.8476934779219,762.4766222834629
183.26238286132337,779.963160467682
184.22116986291763,773.6430583742069
196.81642119371867,688.5392759866791
183.7806224516154,776.6744492196553
196.81642119371867,688.6557282218425
196.81642119371867,688.6952026877669
196.81642119371867,688.7208780017968
196.81642119371867,688.7241916501896
196.81642119371867,688.7368784130998
183.8407709028717,776.5013076451036
196.81642119371867,688.7907673928496
183.83429223327997,776.5754815906375
183.8815688132826,776.3849243209186
196.81642119371867,689.0060359065614
196.81642119371867,689.0076312850732
183.8407709028717,776.7233472120671
196.81642119371867,689.0640530204186
184.24348421091332,774.0604869011322
196.81642119371867,689.160877565123
196.81642119371867,689.2450775754925
196.81642119371867,689.2744950182943
183.8407709028717,777.0279064341777
182.57751980968516,785.5801852647237
196.81642119371867,689.3476627615411
183.8407709028717,777.0731474568964
184.19201468408352,774.7019866848498
182.9182991705162,783.3134500291701
196.81642119371867,689.3777403231713
196.81642119371867,689.3995278395779
183.8407709028717,777.1502927736361
182.55228659073805,785.8728477805579
183.80792439265934,777.4027137569249
196.81642119371867,689.5006097472777
183.7754323247383,777.6577964994669
196.81642119371867,689.5284346703759
182.68530719982206,785.0786236203804
184.19606053074648,774.9433398713529
196.81642119371867,689.7288052009371
196.81642119371867,689.7452974284242
196.81642119371867,689.8182005708098
184.01482923437828,776.4170587185358
183.8407709028717,777.6591605131628
184.16564684346287,775.5292188511371
183.8407709028717,777.7348531379824
196.81642119371867,690.0233412025287
184.21938442835625,775.183121386412
196.81642119371867,690.0673332184956
183.8407709028717,777.8349177950878
184.02983724320416,776.5782092350526
196.81642119371867,690.2103286921042
184.01843814301827,776.7244418951607
196.81642119371867,690.2396562471271
196.81642119371867,690.2568086383116
196.81642119371867,690.265976528561
183.25607724814486,781.9723411242826
183.8407709028717,778.0582003734352
183.8407709028717,778.0655962518887
196.81642119371867,690.4828392866094
184.0528056692221,776.7647329889036
196.81642119371867,690.5252826053714
183.8407709028717,778.2971449660289
196.81642119371867,690.63412555097
196.81642119371867,690.6553706654317
196.81642119371867,690.7233838725717
183.8407709028717,778.5500203325547
183.8407709028717,778.6459092797453
183.8407709028717,778.6571192900855
196.81642119371867,691.0090102308161
185.8476934779219,765.1824912283452
184.07512001721778,777.1821615158289
196.81642119371867,691.1534535262791
184.18967459961834,776.6352269486374
183.2599328100588,782.9590898908651
184.02365049038798,777.8236612995464
183.8407709028717,779.1234002055802
193.32912941660095,715.0219671204667
185.8476934779219,765.6338278235165
183.29290812428815,782.9702999012053
184.02769633705094,778.0650144860497
185.8476934779219,765.767334576537
183.81824620562713,779.488384522311
184.2010738443728,776.9244613672897
185.8476934779219,765.8056475014205
184.16330676415237,777.2030326527924
183.8407709028717,779.4087605839703
196.81642119371867,691.7131624233975
183.8464650406828,779.5387333332326
182.47931976559826,788.7924339977546
185.8476934779219,766.0713193508909
196.81642119371867,691.9835091801936
196.81642119371867,691.9900314725909
183.99728264976736,778.6508934658337
184.0510202346607,778.3047960011087
196.81642119371867,692.0333342528544
184.1747059837997,777.5461569132801
183.86147304950862,779.6998838497493
183.85007394932276,779.8461165098574
196.81642119371867,692.2003719382419
183.8407709028717,779.9231795731708
185.8476934779219,766.4503225827374
185.142662667968,771.3197670822066
196.81642119371867,692.406025244318
185.8476934779219,766.6221422606413
196.81642119371867,692.5048683015947
189.90477354337304,739.2459831503425
189.90477354337304,739.2537415138358
183.80387973858927,780.5519442288614
183.27186773619795,784.2363601842907
189.90477354337304,739.4305223833015
184.13829564671624,778.4882246399405
189.90477354337304,739.6694669758953
183.78760398065867,781.0545669040962
185.8476934779219,767.1366615548098
196.81642119371867,693.0298908019267
183.76237076171157,781.3472294199305
183.8407709028717,780.8414000165106
196.81642119371867,693.2620237456291
