CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,NORAD_KEY
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,AMAZONAS NEXUS,2023-017A,EARTH,TEME,UTC,SGP4,2026-05-06T11:08:21.607872,1.0027047,0.0005586,0.0449,43.8123,0.0661,286.5492,0,U,55508,999,662,0.00000000000000,-0.00000275,0.0000000000000,42165.101,1436.116,35810.519,35763.412,PAYLOAD,LARGE,BRAZ,2023-02-07,AFETR,,5177486,322304946,0 AMAZONAS NEXUS,1 55508U 23017A   26126.46413898 -.00000275  00000-0  00000+0 0  9990,2 55508   0.0449  43.8123 0005586   0.0661 286.5492  1.00270470  6621,55508
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GSAT 15,2015-065A,EARTH,TEME,UTC,SGP4,2026-05-06T13:11:51.751392,1.00271984,0.0003878,0.0456,254.4888,159.1363,102.2478,0,U,41028,999,3838,0.00000000000000,-0.00000250,0.0000000000000,42164.676,1436.094,35802.893,35770.19,PAYLOAD,LARGE,IND,2015-11-10,FRGUI,,5177165,322297913,0 GSAT 15,1 41028U 15065A   26126.54990453 -.00000250  00000-0  00000+0 0  9995,2 41028   0.0456 254.4888 0003878 159.1363 102.2478  1.00271984 38383,41028
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ALCOMSAT 1,2017-078A,EARTH,TEME,UTC,SGP4,2026-05-06T09:36:00.658368,1.00271327,0.0002516,0.0456,109.6858,283.2765,310.5051,0,U,43039,999,3087,0.00000000000000,-0.00000178,0.0000000000000,42164.86,1436.103,35797.334,35776.117,PAYLOAD,LARGE,ALG,2017-12-10,XSC,,5177190,322298745,0 ALCOMSAT 1,1 43039U 17078A   26126.40000762 -.00000178  00000-0  00000+0 0  9994,2 43039   0.0456 109.6858 0002516 283.2765 310.5051  1.00271327 30876,43039
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,CHINASAT 19,2022-148A,EARTH,TEME,UTC,SGP4,2026-05-06T12:12:20.568096,1.00273291,0.0002412,0.0456,89.4748,326.113,155.1014,0,U,54230,999,1296,0.00000000000000,-0.00000073,0.0000000000000,42164.31,1436.075,35796.345,35776.005,PAYLOAD,LARGE,PRC,2022-11-05,XSC,,5177449,322303989,0 CHINASAT 19,1 54230U 22148A   26126.50857139 -.00000073  00000-0  00000+0 0  9996,2 54230   0.0456  89.4748 0002412 326.1130 155.1014  1.00273291 12966,54230
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,HYLAS 4,2018-033B,EARTH,TEME,UTC,SGP4,2026-05-06T11:16:13.355328,1.00271416,0.0002167,0.0465,92.4487,332.4597,294.9929,0,U,43272,999,2964,0.00000000000000,-0.00000226,0.0000000000000,42164.835,1436.102,35795.838,35777.563,PAYLOAD,LARGE,UK,2018-04-05,FRGUI,,5177194,322298300,0 HYLAS 4,1 43272U 18033B   26126.46959902 -.00000226  00000-0  00000+0 0  9994,2 43272   0.0465  92.4487 0002167 332.4597 294.9929  1.00271416 29645,43272
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T07:56:53,18 SPCS,CHINASAT-3A,2024-122A,EARTH,TEME,UTC,SGP4,2026-05-06T02:27:38.738016,1.00269707,0.000197,0.0468,75.5389,340.7445,306.1591,0,U,60179,999,688,0.00000000000000,-0.00000305,0.0000000000000,42165.315,1436.127,35795.486,35778.873,PAYLOAD,,PRC,2024-06-29,WSC,,5176786,322255311,0 CHINASAT-3A,1 60179U 24122A   26126.10253169 -.00000305  00000-0  00000+0 0  9996,2 60179   0.0468  75.5389 0001970 340.7445 306.1591  1.00269707  6883,60179
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ASTRA 2F,2012-051A,EARTH,TEME,UTC,SGP4,2026-05-06T11:33:41.680224,1.00272099,3.78e-05,0.047,256.2013,22.7974,146.9501,0,U,38778,999,4071,0.00000000000000,0.00000158,0.0000000000000,42164.644,1436.092,35788.103,35784.915,PAYLOAD,LARGE,SES,2012-09-28,FRGUI,,5177132,322296463,0 ASTRA 2F,1 38778U 12051A   26126.48173241  .00000158  00000-0  00000+0 0  9992,2 38778   0.0470 256.2013 0000378  22.7974 146.9501  1.00272099 40712,38778
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,MEASAT 3B,2014-054B,EARTH,TEME,UTC,SGP4,2026-05-06T13:11:51.751392,1.00267697,0.0003185,0.0479,49.8425,2.8594,101.1467,0,U,40147,999,4249,0.00000000000000,-0.00000233,0.0000000000000,42165.878,1436.155,35801.173,35774.313,PAYLOAD,LARGE,MALA,2014-09-11,FRGUI,,5177153,322297262,0 MEASAT 3B,1 40147U 14054B   26126.54990453 -.00000233  00000-0  00000+0 0  9994,2 40147   0.0479  49.8425 0003185   2.8594 101.1467  1.00267697 42492,40147
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:36:32,18 SPCS,VIASAT 3-F2,2025-261A,EARTH,TEME,UTC,SGP4,2026-05-06T05:55:14.702016,1.00272566,0.0002197,0.0493,245.3112,234.6689,113.9917,0,U,66454,999,236,0.00000000000000,-0.00000226,0.0000000000000,42164.513,1436.086,35795.642,35777.114,PAYLOAD,,US,2025-11-13,AFETR,,5176997,322292629,0 VIASAT 3-F2,1 66454U 25261A   26126.24669794 -.00000226  00000-0  00000+0 0  9995,2 66454   0.0493 245.3112 0002197 234.6689 113.9917  1.00272566  2369,66454
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,CHINASAT-9C,2025-132A,EARTH,TEME,UTC,SGP4,2026-05-06T13:11:51.751392,1.00270125,0.0003157,0.0493,90.7701,315.154,108.6471,0,U,64470,999,373,0.00000000000000,-0.00000239,0.0000000000000,42165.197,1436.121,35800.374,35773.751,PAYLOAD,,PRC,2025-06-20,XSC,,5177773,322311946,0 CHINASAT-9C,1 64470U 25132A   26126.54990453 -.00000239  00000-0  00000+0 0  9994,2 64470   0.0493  90.7701 0003157 315.1540 108.6471  1.00270125  3736,64470
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GSAT 29,2018-089A,EARTH,TEME,UTC,SGP4,2026-05-06T11:41:25.936800,1.00268792,0.0003615,0.0496,256.9323,143.2325,54.6522,0,U,43698,999,2736,0.00000000000000,0.00000093,0.0000000000000,42165.571,1436.14,35802.679,35772.193,PAYLOAD,LARGE,IND,2018-11-14,SRI,,5177204,322298921,0 GSAT 29,1 43698U 18089A   26126.48710575  .00000093  00000-0  00000+0 0  9991,2 43698   0.0496 256.9323 0003615 143.2325  54.6522  1.00268792 27363,43698
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,EUTE 16A (EUTE W3C),2011-057A,EARTH,TEME,UTC,SGP4,2026-05-06T08:28:38.798112,1.00273375,0.0005813,0.0496,345.4617,67.0275,314.9091,0,U,37836,999,691,0.00000000000000,0.00000112,0.0000000000000,42164.286,1436.074,35810.661,35761.641,PAYLOAD,LARGE,EUTE,2011-10-07,XSC,,5177121,322296820,0 EUTE 16A (EUTE W3C),1 37836U 11057A   26126.35322683  .00000112  00000-0  00000+0 0  9993,2 37836   0.0496 345.4617 0005813  67.0275 314.9091  1.00273375  6913,37836
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,HISPASAT 30W-6,2018-023A,EARTH,TEME,UTC,SGP4,2026-05-06T07:51:46.444032,1.00270986,0.0006519,0.0499,49.9086,357.8497,264.3793,0,U,43228,999,2998,0.00000000000000,-0.00000208,0.0000000000000,42164.956,1436.108,35814.308,35759.334,PAYLOAD,LARGE,SPN,2018-03-06,AFETR,,5177193,322298784,0 HISPASAT 30W-6,1 43228U 18023A   26126.32762088 -.00000208  00000-0  00000+0 0  9996,2 43228   0.0499  49.9086 0006519 357.8497 264.3793  1.00270986 29988,43228
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SES 20,2022-123A,EARTH,TEME,UTC,SGP4,2026-05-06T10:56:22.758144,1.00270407,0.0002135,0.0504,88.2345,351.3467,205.7356,0,U,53960,999,1311,0.00000000000000,-0.00000093,0.0000000000000,42165.118,1436.117,35795.986,35777.981,PAYLOAD,LARGE,SES,2022-10-04,AFETR,,5177437,322303836,0 SES 20,1 53960U 22123A   26126.45581896 -.00000093  00000-0  00000+0 0  9998,2 53960   0.0504  88.2345 0002135 351.3467 205.7356  1.00270407 13119,53960
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,CHINASAT 10R,2025-036A,EARTH,TEME,UTC,SGP4,2026-05-06T11:57:16.917408,1.0027245,0.0002182,0.0513,255.5977,238.4474,20.1804,0,U,63075,999,454,0.00000000000000,-0.00000344,0.0000000000000,42164.546,1436.087,35795.611,35777.21,PAYLOAD,LARGE,PRC,2025-02-22,XSC,,5177744,322311575,0 CHINASAT 10R,1 63075U 25036A   26126.49811247 -.00000344  00000-0  00000+0 0  9991,2 63075   0.0513 255.5977 0002182 238.4474  20.1804  1.00272450  4546,63075
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,ECHOSTAR 10,2006-003A,EARTH,TEME,UTC,SGP4,2026-05-06T10:54:15.459840,1.00272286,0.0002399,0.0515,71.2283,300.2971,266.1755,0,U,28935,999,7404,0.00000000000000,-0.00000048,0.0000000000000,42164.592,1436.09,35796.572,35776.341,PAYLOAD,LARGE,US,2006-02-15,SEAL,,5177642,322309027,0 ECHOSTAR 10,1 28935U 06003A   26126.45434560 -.00000048  00000-0  00000+0 0  9996,2 28935   0.0515  71.2283 0002399 300.2971 266.1755  1.00272286 74043,28935
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,KAZSAT 3,2014-023B,EARTH,TEME,UTC,SGP4,2026-05-06T11:42:25.842240,1.00270849,3.2e-06,0.0518,82.7801,269.2141,106.475,0,U,39728,999,4204,0.00000000000000,0.00000068,0.0000000000000,42164.994,1436.11,35786.994,35786.724,PAYLOAD,,KAZ,2014-04-28,TTMTR,,5177143,322297141,0 KAZSAT 3,1 39728U 14023B   26126.48779910  .00000068  00000-0  00000+0 0  9994,2 39728   0.0518  82.7801 0000032 269.2141 106.4750  1.00270849 42045,39728
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ASTRA 5B,2014-011B,EARTH,TEME,UTC,SGP4,2026-05-06T11:32:19.309920,1.00274758,0.0002604,0.0521,324.1253,71.2964,25.5153,0,U,39617,999,4424,0.00000000000000,0.00000145,0.0000000000000,42163.899,1436.054,35796.743,35774.784,PAYLOAD,LARGE,SES,2014-03-22,FRGUI,,5177142,322297125,0 ASTRA 5B,1 39617U 14011B   26126.48077905  .00000145  00000-0  00000+0 0  9999,2 39617   0.0521 324.1253 0002604  71.2964  25.5153  1.00274758 44246,39617
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,AGILA,2024-252C,EARTH,TEME,UTC,SGP4,2026-05-06T11:39:38.851776,1.00271651,0.0001772,0.0521,104.182,335.7369,111.5138,0,U,62456,999,474,0.00000000000000,-0.00000174,0.0000000000000,42164.77,1436.099,35794.106,35779.163,PAYLOAD,LARGE,UK,2024-12-29,AFETR,,5177713,322309760,0 AGILA,1 62456U 24252C   26126.48586634 -.00000174  00000-0  00000+0 0  9991,2 62456   0.0521 104.1820 0001772 335.7369 111.5138  1.00271651  4740,62456
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ES'HAIL 1,2013-044A,EARTH,TEME,UTC,SGP4,2026-05-06T11:32:56.752224,1.00269315,0.0002447,0.0522,354.3697,44.9486,23.7839,0,U,39233,999,4620,0.00000000000000,0.00000151,0.0000000000000,42165.424,1436.132,35797.607,35776.972,PAYLOAD,LARGE,QAT,2013-08-29,FRGUI,,5177349,322297550,0 ES'HAIL 1,1 39233U 13044A   26126.48121241  .00000151  00000-0  00000+0 0  9998,2 39233   0.0522 354.3697 0002447  44.9486  23.7839  1.00269315 46201,39233
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ASTRA 2G,2014-089A,EARTH,TEME,UTC,SGP4,2026-05-06T11:33:41.680224,1.00274416,0.000511,0.0524,10.7658,47.7713,7.4542,0,U,40364,999,4154,0.00000000000000,0.00000158,0.0000000000000,42163.994,1436.059,35807.405,35764.314,PAYLOAD,LARGE,SES,2014-12-27,TTMTR,,5177156,322297299,0 ASTRA 2G,1 40364U 14089A   26126.48173241  .00000158  00000-0  00000+0 0  9999,2 40364   0.0524  10.7658 0005110  47.7713   7.4542  1.00274416 41544,40364
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T07:26:40,18 SPCS,APSTAR 6C,2018-041A,EARTH,TEME,UTC,SGP4,2026-05-06T05:16:39.042912,1.00270378,0.0002229,0.0525,42.5739,315.3121,79.3693,0,U,43450,999,2939,0.00000000000000,-0.00000310,0.0000000000000,42165.126,1436.117,35796.39,35777.593,PAYLOAD,LARGE,PRC,2018-05-03,XSC,,5176309,322243197,0 APSTAR 6C,1 43450U 18041A   26126.21989633 -.00000310  00000-0  00000+0 0  9992,2 43450   0.0525  42.5739 0002229 315.3121  79.3693  1.00270378 29399,43450
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,PSN N5,2025-205A,EARTH,TEME,UTC,SGP4,2026-05-06T10:15:11.897856,1.00272303,8.36e-05,0.0526,94.0337,330.2975,66.6262,0,U,65588,999,230,0.00000000000000,-0.00000350,0.0000000000000,42164.587,1436.089,35789.977,35782.927,PAYLOAD,,INDO,2025-09-12,AFETR,,5177003,322293010,0 PSN N5,1 65588U 25205A   26126.42722104 -.00000350  00000-0  00000+0 0  9993,2 65588   0.0526  94.0337 0000836 330.2975  66.6262  1.00272303  2300,65588
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,HOTBIRD 13F,2022-134A,EARTH,TEME,UTC,SGP4,2026-05-06T08:36:38.744928,1.00270662,0.0001944,0.0539,287.8309,78.4703,0.0988,0,U,54048,999,1295,0.00000000000000,0.00000095,0.0000000000000,42165.047,1436.113,35795.109,35778.715,PAYLOAD,LARGE,EUTE,2022-10-15,AFETR,,5177440,322304377,0 HOTBIRD 13F,1 54048U 22134A   26126.35878177  .00000095  00000-0  00000+0 0  9999,2 54048   0.0539 287.8309 0001944  78.4703   0.0988  1.00270662 12950,54048
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,QZS-6,2025-023A,EARTH,TEME,UTC,SGP4,2026-05-06T13:11:51.751392,1.00271794,0.0002827,0.055,78.3095,336.8769,97.7119,0,U,62876,999,454,0.00000000000000,-0.00000226,0.0000000000000,42164.729,1436.097,35798.514,35774.674,PAYLOAD,,JPN,2025-02-02,TNSTA,,5177669,322310336,0 QZS-6,1 62876U 25023A   26126.54990453 -.00000226  00000-0  00000+0 0  9997,2 62876   0.0550  78.3095 0002827 336.8769  97.7119  1.00271794  4542,62876
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ARSAT 1,2014-062B,EARTH,TEME,UTC,SGP4,2026-05-06T11:05:14.406720,1.00271984,0.0001985,0.0551,77.3981,325.8584,275.5899,0,U,40272,999,4220,0.00000000000000,-0.00000252,0.0000000000000,42164.676,1436.094,35794.911,35778.171,PAYLOAD,LARGE,ARGN,2014-10-16,FRGUI,,5177155,322297280,0 ARSAT 1,1 40272U 14062B   26126.46197230 -.00000252  00000-0  00000+0 0  9996,2 40272   0.0551  77.3981 0001985 325.8584 275.5899  1.00271984 42206,40272
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ARSAT 2,2015-054B,EARTH,TEME,UTC,SGP4,2026-05-06T11:02:37.158720,1.00272119,0.0002345,0.0551,78.3361,322.7649,267.8887,0,U,40941,999,3888,0.00000000000000,-0.00000217,0.0000000000000,42164.638,1436.092,35796.391,35776.616,PAYLOAD,LARGE,ARGN,2015-09-30,FRGUI,,5177164,322297900,0 ARSAT 2,1 40941U 15054B   26126.46015230 -.00000217  00000-0  00000+0 0  9991,2 40941   0.0551  78.3361 0002345 322.7649 267.8887  1.00272119 38882,40941
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,BADR-5 (ARABSAT 5B),2010-025A,EARTH,TEME,UTC,SGP4,2026-05-06T11:33:04.238784,1.00271391,0.0003754,0.0552,104.311,343.3473,335.9391,0,U,36592,999,5279,0.00000000000000,0.00000153,0.0000000000000,42164.842,1436.103,35802.536,35770.879,PAYLOAD,LARGE,AB,2010-06-03,TTMTR,,5177103,322296599,0 BADR-5 (ARABSAT 5B),1 36592U 10025A   26126.48129906  .00000153  00000-0  00000+0 0  9997,2 36592   0.0552 104.3110 0003754 343.3473 335.9391  1.00271391 52795,36592
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,TURKSAT 4A,2014-007A,EARTH,TEME,UTC,SGP4,2026-05-06T06:29:41.397792,1.00274082,0.0002701,0.0553,289.7606,43.833,29.9919,0,U,39522,999,4454,0.00000000000000,0.00000154,0.0000000000000,42164.088,1436.064,35797.342,35774.565,PAYLOAD,LARGE,TURK,2014-02-14,TTMTR,,5177141,322297614,0 TURKSAT 4A,1 39522U 14007A   26126.27061803  .00000154  00000-0  00000+0 0  9996,2 39522   0.0553 289.7606 0002701  43.8330  29.9919  1.00274082 44545,39522
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,THAICOM 8,2016-031A,EARTH,TEME,UTC,SGP4,2026-05-06T13:43:04.804032,1.00273808,0.0004316,0.0558,36.8173,1.4621,110.4717,0,U,41552,999,3630,0.00000000000000,-0.00000114,0.0000000000000,42164.165,1436.068,35804.228,35767.832,PAYLOAD,LARGE,THAI,2016-05-27,AFETR,,5177173,322298517,0 THAICOM 8,1 41552U 16031A   26126.57158338 -.00000114  00000-0  00000+0 0  9991,2 41552   0.0558  36.8173 0004316   1.4621 110.4717  1.00273808 36305,41552
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ARABSAT 6A,2019-021A,EARTH,TEME,UTC,SGP4,2026-05-06T11:34:19.119072,1.00271824,0.0002818,0.056,10.4822,62.9503,354.9299,0,U,44186,999,2573,0.00000000000000,0.00000161,0.0000000000000,42164.721,1436.096,35798.468,35774.704,PAYLOAD,LARGE,AB,2019-04-11,AFETR,,5177213,322299035,0 ARABSAT 6A,1 44186U 19021A   26126.48216573  .00000161  00000-0  00000+0 0  9996,2 44186   0.0560  10.4822 0002818  62.9503 354.9299  1.00271824 25730,44186
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,BULGARIASAT-1,2017-038A,EARTH,TEME,UTC,SGP4,2026-05-06T06:18:12.500352,1.00274725,0.0003731,0.0561,89.4697,330.0414,261.0739,0,U,42801,999,3242,0.00000000000000,0.00000020,0.0000000000000,42163.908,1436.055,35801.504,35770.041,PAYLOAD,LARGE,BGR,2017-06-23,AFETR,,5177186,322298693,0 BULGARIASAT-1,1 42801U 17038A   26126.26264468  .00000020  00000-0  00000+0 0  9990,2 42801   0.0561  89.4697 0003731 330.0414 261.0739  1.00274725 32428,42801
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,DROR-1,2025-148A,EARTH,TEME,UTC,SGP4,2026-05-06T07:59:15.725760,1.00271978,0.0003433,0.0562,79.748,299.9908,320.2759,0,U,64784,999,287,0.00000000000000,-0.00000026,0.0000000000000,42164.678,1436.094,35801.018,35772.068,PAYLOAD,,ISRA,2025-07-13,AFETR,,5177781,322312547,0 DROR-1,1 64784U 25148A   26126.33282090 -.00000026  00000-0  00000+0 0  9991,2 64784   0.0562  79.7480 0003433 299.9908 320.2759  1.00271978  2878,64784
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,SES 5,2012-036A,EARTH,TEME,UTC,SGP4,2026-05-06T08:01:45.487200,1.00272465,0.0002151,0.0567,302.2084,105.61,301.8088,0,U,38652,999,4403,0.00000000000000,0.00000042,0.0000000000000,42164.541,1436.087,35795.476,35777.337,PAYLOAD,LARGE,SES,2012-07-09,TTMTR,,5177130,322296438,0 SES 5,1 38652U 12036A   26126.33455425  .00000042  00000-0  00000+0 0  9999,2 38652   0.0567 302.2084 0002151 105.6100 301.8088  1.00272465 44031,38652
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,JCSAT 13,2012-023A,EARTH,TEME,UTC,SGP4,2026-05-06T11:51:36.884160,1.00271643,0.0002792,0.0568,89.1473,335.4602,101.6613,0,U,38331,999,5112,0.00000000000000,-0.00000348,0.0000000000000,42164.772,1436.099,35798.409,35774.864,PAYLOAD,LARGE,JPN,2012-05-15,FRGUI,,5177127,322296394,0 JCSAT 13,1 38331U 12023A   26126.49417690 -.00000348  00000-0  00000+0 0  9998,2 38331   0.0568  89.1473 0002792 335.4602 101.6613  1.00271643 51125,38331
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,FENGYUN 4B,2021-047A,EARTH,TEME,UTC,SGP4,2026-05-06T11:55:32.084832,1.00265435,0.0005415,0.0575,66.1539,309.8472,131.7627,0,U,48808,999,1816,0.00000000000000,-0.00000321,0.0000000000000,42166.512,1436.188,35811.21,35765.544,PAYLOAD,LARGE,PRC,2021-06-02,XSC,,5177283,322300907,0 FENGYUN 4B,1 48808U 21047A   26126.49689913 -.00000321  00000-0  00000+0 0  9994,2 48808   0.0575  66.1539 0005415 309.8472 131.7627  1.00265435 18164,48808
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,TKSAT 1,2013-075A,EARTH,TEME,UTC,SGP4,2026-05-06T11:00:52.327008,1.00271065,0.000285,0.0575,84.9405,305.3682,272.0409,0,U,39481,999,4518,0.00000000000000,-0.00000187,0.0000000000000,42164.934,1436.107,35798.816,35774.782,PAYLOAD,LARGE,BOL,2013-12-20,XSC,,5177140,322297601,0 TKSAT 1,1 39481U 13075A   26126.45893897 -.00000187  00000-0  00000+0 0  9997,2 39481   0.0575  84.9405 0002850 305.3682 272.0409  1.00271065 45180,39481
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,HISPASAT 30W-5,2010-070A,EARTH,TEME,UTC,SGP4,2026-05-06T09:34:30.799776,1.00270666,0.0004681,0.0578,95.7424,335.0051,267.1732,0,U,37264,999,5276,0.00000000000000,-0.00000208,0.0000000000000,42165.046,1436.113,35806.648,35767.173,PAYLOAD,LARGE,SPN,2010-12-29,FRGUI,,5177110,322296689,0 HISPASAT 30W-5,1 37264U 10070A   26126.39896759 -.00000208  00000-0  00000+0 0  9993,2 37264   0.0578  95.7424 0004681 335.0051 267.1732  1.00270666 52767,37264
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,NILESAT 301,2022-061A,EARTH,TEME,UTC,SGP4,2026-05-06T07:58:23.310336,1.00270975,0.0006148,0.0579,27.5177,3.081,306.2181,0,U,52817,999,1431,0.00000000000000,-0.00000050,0.0000000000000,42164.959,1436.109,35812.747,35760.901,PAYLOAD,LARGE,EGYP,2022-06-08,AFETR,,5177403,322302915,0 NILESAT 301,1 52817U 22061A   26126.33221424 -.00000050  00000-0  00000+0 0  9997,2 52817   0.0579  27.5177 0006148   3.0810 306.2181  1.00270975 14317,52817
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,TIBA-1,2019-080A,EARTH,TEME,UTC,SGP4,2026-05-06T11:35:48.975072,1.00272742,0.0002137,0.0579,10.6292,42.4592,20.7005,0,U,44800,999,2364,0.00000000000000,0.00000163,0.0000000000000,42164.464,1436.083,35795.339,35777.318,PAYLOAD,,EGYP,2019-11-26,FRGUI,,5177222,322299643,0 TIBA-1,1 44800U 19080A   26126.48320573  .00000163  00000-0  00000+0 0  9992,2 44800   0.0579  10.6292 0002137  42.4592  20.7005  1.00272742 23642,44800
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GSAT 30,2020-005A,EARTH,TEME,UTC,SGP4,2026-05-06T11:49:25.169952,1.00272432,0.0003224,0.0585,88.3929,346.8781,49.4413,0,U,45026,999,2309,0.00000000000000,-0.00000157,0.0000000000000,42164.551,1436.088,35800.009,35772.822,PAYLOAD,LARGE,IND,2020-01-16,FRGUI,,5177225,322299180,0 GSAT 30,1 45026U 20005A   26126.49265243 -.00000157  00000-0  00000+0 0  9999,2 45026   0.0585  88.3929 0003224 346.8781  49.4413  1.00272432 23094,45026
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ARABSAT 5C,2011-049B,EARTH,TEME,UTC,SGP4,2026-05-06T08:06:07.566912,1.00271944,0.0002777,0.0593,21.9763,33.2362,310.5073,0,U,37810,999,5361,0.00000000000000,0.00000131,0.0000000000000,42164.687,1436.095,35798.262,35774.843,PAYLOAD,LARGE,AB,2011-09-21,FRGUI,,5177120,322296312,0 ARABSAT 5C,1 37810U 11049B   26126.33758758  .00000131  00000-0  00000+0 0  9991,2 37810   0.0593  21.9763 0002777  33.2362 310.5073  1.00271944 53610,37810
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,QZS-3,2017-048A,EARTH,TEME,UTC,SGP4,2026-05-06T11:56:17.094048,1.00277464,0.0002232,0.0594,149.3528,257.4357,123.6074,0,U,42917,999,3184,0.00000000000000,-0.00000340,0.0000000000000,42163.14,1436.016,35794.416,35775.594,PAYLOAD,LARGE,JPN,2017-08-19,TNSTA,,5177188,322298221,0 QZS-3,1 42917U 17048A   26126.49742007 -.00000340  00000-0  00000+0 0  9990,2 42917   0.0594 149.3528 0002232 257.4357 123.6074  1.00277464 31847,42917
